Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-10-09,Madhya Pradesh,Guna,818,710,15,0,22298.0
2020-10-09,Madhya Pradesh,Gwalior,11168,10247,142,0,131505.0
2020-10-09,Madhya Pradesh,Harda,1079,871,16,0,17249.0
2020-10-09,Madhya Pradesh,Hoshangabad,2089,1721,41,0,22931.0
2020-10-09,Madhya Pradesh,Indore,28199,23428,621,0,329778.0
2020-10-09,Madhya Pradesh,Jabalpur,11109,9951,175,0,123498.0
2020-10-09,Madhya Pradesh,Jhabua,1561,1338,14,0,25583.0
2020-10-09,Madhya Pradesh,Katni,1381,1238,15,0,20599.0
2020-10-09,Madhya Pradesh,Khandwa,1634,1500,39,0,17090.0
2020-10-09,Madhya Pradesh,Khargone,3554,3258,52,0,38413.0
2020-10-09,Madhya Pradesh,Mandla,830,707,7,0,
2020-10-09,Madhya Pradesh,Mandsaur,1623,1492,17,0,21941.0
2020-10-09,Madhya Pradesh,Morena,2667,2546,23,0,54581.0
2020-10-09,Madhya Pradesh,Narsinghpur,2751,2519,21,0,29987.0
2020-10-09,Madhya Pradesh,Neemuch,2117,1885,32,0,28667.0
2020-10-09,Madhya Pradesh,Niwari,362,338,1,0,10033.0
2020-10-09,Madhya Pradesh,Panna,740,662,3,0,
2020-10-09,Madhya Pradesh,Raisen,1450,1213,29,0,19560.0
2020-10-09,Madhya Pradesh,Rajgarh,1450,1222,27,0,27773.0
2020-10-09,Madhya Pradesh,Ratlam,2168,1931,45,0,21558.0
2020-10-09,Madhya Pradesh,Rewa,1931,1660,28,0,22690.0
2020-10-09,Madhya Pradesh,Sagar,2762,2186,114,0,64801.0
2020-10-09,Madhya Pradesh,Satna,1722,1553,33,0,28159.0
2020-10-09,Madhya Pradesh,Sehore,1732,1432,42,0,27152.0
2020-10-09,Madhya Pradesh,Seoni,1085,973,7,0,15024.0
2020-10-09,Madhya Pradesh,Shahdol,2147,1891,24,0,18177.0
2020-10-09,Madhya Pradesh,Shajapur,1005,883,15,0,21819.0
2020-10-09,Madhya Pradesh,Sheopur,922,823,6,0,13553.0
2020-10-09,Madhya Pradesh,Shivpuri,2405,2065,24,0,32217.0
2020-10-09,Madhya Pradesh,Sidhi,1030,826,8,0,4660.0
2020-10-09,Madhya Pradesh,Singrauli,1019,786,22,0,
2020-10-09,Madhya Pradesh,Tikamgarh,874,767,26,0,25503.0
2020-10-09,Madhya Pradesh,Ujjain,3134,2840,97,0,31631.0
2020-10-09,Madhya Pradesh,Umaria,753,593,9,0,1980.0
2020-10-09,Madhya Pradesh,Vidisha,1821,1635,36,0,39480.0
2020-10-10,Madhya Pradesh,Agar Malwa,419,389,8,0,
2020-10-10,Madhya Pradesh,Alirajpur,1013,962,13,0,
2020-10-10,Madhya Pradesh,Anuppur,1296,1110,11,0,3424.0
2020-10-10,Madhya Pradesh,Ashoknagar,526,452,14,0,17611.0
2020-10-10,Madhya Pradesh,Balaghat,1451,1150,8,0,9654.0
2020-10-10,Madhya Pradesh,Barwani,1948,1733,21,0,18499.0
2020-10-10,Madhya Pradesh,Betul,2104,1680,49,0,26444.0
2020-10-10,Madhya Pradesh,Bhind,1005,965,7,0,30863.0
2020-10-10,Madhya Pradesh,Bhopal,19572,17181,423,0,245166.0
2020-10-10,Madhya Pradesh,Burhanpur,754,691,25,0,13040.0
2020-10-10,Madhya Pradesh,Chhatarpur,1351,1238,27,0,27226.0
2020-10-10,Madhya Pradesh,Chhindwara,1685,1390,32,0,22254.0
2020-10-10,Madhya Pradesh,Damoh,1870,1430,42,0,16564.0
2020-10-10,Madhya Pradesh,Datia,1301,1177,19,0,26279.0
2020-10-10,Madhya Pradesh,Dewas,1689,1431,23,0,45638.0
2020-10-10,Madhya Pradesh,Dhar,2459,2250,34,0,40372.0
2020-10-10,Madhya Pradesh,Dindori,570,476,0,0,3557.0
2020-10-10,Madhya Pradesh,Guna,829,718,15,0,22849.0
2020-10-10,Madhya Pradesh,Gwalior,11197,10423,143,0,135080.0
2020-10-10,Madhya Pradesh,Harda,1085,924,16,0,17249.0
2020-10-10,Madhya Pradesh,Hoshangabad,2113,1788,42,0,23397.0
2020-10-10,Madhya Pradesh,Indore,28638,24024,628,0,332189.0
2020-10-10,Madhya Pradesh,Jabalpur,11218,10063,177,0,125004.0
2020-10-10,Madhya Pradesh,Jhabua,1573,1375,14,0,27010.0
2020-10-10,Madhya Pradesh,Katni,1445,1253,15,0,20599.0
2020-10-10,Madhya Pradesh,Khandwa,1642,1517,39,0,17090.0
2020-10-10,Madhya Pradesh,Khargone,3566,3291,52,0,38413.0
2020-10-10,Madhya Pradesh,Mandla,833,717,7,0,
2020-10-10,Madhya Pradesh,Mandsaur,1630,1502,17,0,21941.0
2020-10-10,Madhya Pradesh,Morena,2674,2556,23,0,55807.0
2020-10-10,Madhya Pradesh,Narsinghpur,2780,2566,21,0,30496.0
2020-10-10,Madhya Pradesh,Neemuch,2123,1905,32,0,28667.0
2020-10-10,Madhya Pradesh,Niwari,363,342,1,0,10897.0
2020-10-10,Madhya Pradesh,Panna,748,667,3,0,
2020-10-10,Madhya Pradesh,Raisen,1485,1238,29,0,19560.0
2020-10-10,Madhya Pradesh,Rajgarh,1465,1235,27,0,29298.0
2020-10-10,Madhya Pradesh,Ratlam,2183,1943,45,0,21558.0
2020-10-10,Madhya Pradesh,Rewa,1957,1679,28,0,22690.0
2020-10-10,Madhya Pradesh,Sagar,2796,2254,115,0,64801.0
2020-10-10,Madhya Pradesh,Satna,1745,1585,33,0,28159.0
2020-10-10,Madhya Pradesh,Sehore,1762,1456,44,0,27395.0
2020-10-10,Madhya Pradesh,Seoni,1092,1001,7,0,15024.0
2020-10-10,Madhya Pradesh,Shahdol,2162,1930,24,0,18177.0
2020-10-10,Madhya Pradesh,Shajapur,1016,902,16,0,22082.0
2020-10-10,Madhya Pradesh,Sheopur,934,829,6,0,13553.0
2020-10-10,Madhya Pradesh,Shivpuri,2446,2093,24,0,32217.0
2020-10-10,Madhya Pradesh,Sidhi,1052,847,9,0,4660.0
2020-10-10,Madhya Pradesh,Singrauli,1052,812,22,0,
2020-10-10,Madhya Pradesh,Tikamgarh,880,775,26,0,26681.0
2020-10-10,Madhya Pradesh,Ujjain,3140,2864,97,0,31631.0
2020-10-10,Madhya Pradesh,Umaria,765,606,10,0,1980.0
2020-10-10,Madhya Pradesh,Vidisha,1843,1649,36,0,41014.0
2020-10-11,Madhya Pradesh,Agar Malwa,419,390,8,0,
2020-10-11,Madhya Pradesh,Alirajpur,1021,962,13,0,
2020-10-11,Madhya Pradesh,Anuppur,1316,1122,11,0,3424.0
2020-10-11,Madhya Pradesh,Ashoknagar,530,457,14,0,17611.0
2020-10-11,Madhya Pradesh,Balaghat,1491,1212,8,0,9654.0
2020-10-11,Madhya Pradesh,Barwani,1960,1743,21,0,18499.0
2020-10-11,Madhya Pradesh,Betul,2127,1699,49,0,26444.0
2020-10-11,Madhya Pradesh,Bhind,1006,968,7,0,30863.0
2020-10-11,Madhya Pradesh,Bhopal,19828,17413,426,0,245166.0
2020-10-11,Madhya Pradesh,Burhanpur,758,692,25,0,13040.0
2020-10-11,Madhya Pradesh,Chhatarpur,1359,1246,27,0,27226.0
2020-10-11,Madhya Pradesh,Chhindwara,1701,1418,33,0,22254.0
2020-10-11,Madhya Pradesh,Damoh,1889,1459,43,0,16564.0
2020-10-11,Madhya Pradesh,Datia,1301,1193,19,0,26279.0
2020-10-11,Madhya Pradesh,Dewas,1698,1459,23,0,45638.0
2020-10-11,Madhya Pradesh,Dhar,2478,2269,35,0,40372.0
2020-10-11,Madhya Pradesh,Dindori,576,486,0,0,3557.0
2020-10-11,Madhya Pradesh,Guna,833,732,15,0,22849.0
2020-10-11,Madhya Pradesh,Gwalior,11242,10545,145,0,135080.0
2020-10-11,Madhya Pradesh,Harda,1123,939,17,0,17249.0
2020-10-11,Madhya Pradesh,Hoshangabad,2135,1823,43,0,23397.0
2020-10-11,Madhya Pradesh,Indore,29067,24636,635,0,332189.0
2020-10-11,Madhya Pradesh,Jabalpur,11321,10177,179,0,125004.0
2020-10-11,Madhya Pradesh,Jhabua,1578,1383,14,0,27010.0
2020-10-11,Madhya Pradesh,Katni,1490,1271,15,0,20599.0
2020-10-11,Madhya Pradesh,Khandwa,1651,1525,39,0,17090.0
2020-10-11,Madhya Pradesh,Khargone,3578,3309,52,0,38413.0
2020-10-11,Madhya Pradesh,Mandla,848,726,7,0,
2020-10-11,Madhya Pradesh,Mandsaur,1641,1531,18,0,21941.0
2020-10-11,Madhya Pradesh,Morena,2679,2583,23,0,55807.0
2020-10-11,Madhya Pradesh,Narsinghpur,2795,2595,21,0,30496.0
2020-10-11,Madhya Pradesh,Neemuch,2133,1927,32,0,28667.0
2020-10-11,Madhya Pradesh,Niwari,368,342,1,0,10897.0
2020-10-11,Madhya Pradesh,Panna,753,682,3,0,
2020-10-11,Madhya Pradesh,Raisen,1510,1246,29,0,19560.0
2020-10-11,Madhya Pradesh,Rajgarh,1474,1246,29,0,29298.0
2020-10-11,Madhya Pradesh,Ratlam,2192,1955,46,0,21558.0
2020-10-11,Madhya Pradesh,Rewa,1993,1703,28,0,22690.0
2020-10-11,Madhya Pradesh,Sagar,2833,2304,116,0,64801.0
2020-10-11,Madhya Pradesh,Satna,1767,1634,33,0,28159.0
2020-10-11,Madhya Pradesh,Sehore,1807,1472,44,0,27395.0
2020-10-11,Madhya Pradesh,Seoni,1097,1019,7,0,15024.0
2020-10-11,Madhya Pradesh,Shahdol,2175,1961,25,0,18177.0
2020-10-11,Madhya Pradesh,Shajapur,1034,912,16,0,22082.0
2020-10-11,Madhya Pradesh,Sheopur,936,834,6,0,13553.0
2020-10-11,Madhya Pradesh,Shivpuri,2479,2131,24,0,32217.0
2020-10-11,Madhya Pradesh,Sidhi,1064,866,9,0,4660.0
2020-10-11,Madhya Pradesh,Singrauli,1077,840,22,0,
2020-10-11,Madhya Pradesh,Tikamgarh,884,795,26,0,26681.0
2020-10-11,Madhya Pradesh,Ujjain,3160,2888,97,0,31631.0
2020-10-11,Madhya Pradesh,Umaria,790,634,10,0,1980.0
2020-10-11,Madhya Pradesh,Vidisha,1855,1665,36,0,41014.0
2020-10-12,Madhya Pradesh,Agar Malwa,421,390,8,0,
2020-10-12,Madhya Pradesh,Alirajpur,1023,964,13,0,
2020-10-12,Madhya Pradesh,Anuppur,1323,1139,11,0,3424.0
2020-10-12,Madhya Pradesh,Ashoknagar,533,457,14,0,17933.0
2020-10-12,Madhya Pradesh,Balaghat,1527,1236,8,0,9654.0
2020-10-12,Madhya Pradesh,Barwani,1966,1761,21,0,18499.0
2020-10-12,Madhya Pradesh,Betul,2134,1708,50,0,27207.0
2020-10-12,Madhya Pradesh,Bhind,1025,970,7,0,30863.0
2020-10-12,Madhya Pradesh,Bhopal,20031,17636,427,0,245166.0
2020-10-12,Madhya Pradesh,Burhanpur,760,695,25,0,13040.0
2020-10-12,Madhya Pradesh,Chhatarpur,1366,1255,27,0,27226.0
2020-10-12,Madhya Pradesh,Chhindwara,1715,1446,33,0,22254.0
2020-10-12,Madhya Pradesh,Damoh,1899,1483,44,0,16564.0
2020-10-12,Madhya Pradesh,Datia,1305,1198,19,0,26279.0
2020-10-12,Madhya Pradesh,Dewas,1713,1480,23,0,46349.0
2020-10-12,Madhya Pradesh,Dhar,2490,2283,35,0,40372.0
2020-10-12,Madhya Pradesh,Dindori,585,496,0,0,3557.0
2020-10-12,Madhya Pradesh,Guna,835,737,15,0,22849.0
2020-10-12,Madhya Pradesh,Gwalior,11296,10634,146,0,135080.0
2020-10-12,Madhya Pradesh,Harda,1126,953,18,0,17249.0
2020-10-12,Madhya Pradesh,Hoshangabad,2160,1882,43,0,24087.0
2020-10-12,Madhya Pradesh,Indore,29520,25182,638,0,337625.0
2020-10-12,Madhya Pradesh,Jabalpur,11416,10285,182,0,127886.0
2020-10-12,Madhya Pradesh,Jhabua,1597,1389,14,0,27010.0
2020-10-12,Madhya Pradesh,Katni,1504,1285,15,0,20599.0
2020-10-12,Madhya Pradesh,Khandwa,1655,1527,41,0,17090.0
2020-10-12,Madhya Pradesh,Khargone,3600,3332,54,0,38413.0
2020-10-12,Madhya Pradesh,Mandla,852,747,7,0,
2020-10-12,Madhya Pradesh,Mandsaur,1649,1542,18,0,21941.0
2020-10-12,Madhya Pradesh,Morena,2681,2589,23,0,55807.0
2020-10-12,Madhya Pradesh,Narsinghpur,2819,2616,22,0,31335.0
2020-10-12,Madhya Pradesh,Neemuch,2137,1951,34,0,28667.0
2020-10-12,Madhya Pradesh,Niwari,372,343,1,0,10897.0
2020-10-12,Madhya Pradesh,Panna,755,685,3,0,
2020-10-12,Madhya Pradesh,Raisen,1557,1270,29,0,19560.0
2020-10-12,Madhya Pradesh,Rajgarh,1487,1253,29,0,29298.0
2020-10-12,Madhya Pradesh,Ratlam,2206,1973,47,0,21558.0
2020-10-12,Madhya Pradesh,Rewa,2020,1719,29,0,22690.0
2020-10-12,Madhya Pradesh,Sagar,2860,2344,116,0,64801.0
2020-10-12,Madhya Pradesh,Satna,1790,1670,33,0,28159.0
2020-10-12,Madhya Pradesh,Sehore,1913,1497,44,0,28324.0
2020-10-12,Madhya Pradesh,Seoni,1103,1031,7,0,15024.0
2020-10-12,Madhya Pradesh,Shahdol,2188,1968,25,0,18177.0
2020-10-12,Madhya Pradesh,Shajapur,1043,919,16,0,22825.0
2020-10-12,Madhya Pradesh,Sheopur,939,844,6,0,13553.0
2020-10-12,Madhya Pradesh,Shivpuri,2499,2173,24,0,32217.0
2020-10-12,Madhya Pradesh,Sidhi,1079,885,9,0,4660.0
2020-10-12,Madhya Pradesh,Singrauli,1094,876,22,0,
2020-10-12,Madhya Pradesh,Tikamgarh,887,798,26,0,26681.0
2020-10-12,Madhya Pradesh,Ujjain,3180,2898,97,0,31631.0
2020-10-12,Madhya Pradesh,Umaria,799,653,11,0,1980.0
2020-10-12,Madhya Pradesh,Vidisha,1864,1674,36,0,41014.0
2020-10-13,Madhya Pradesh,Agar Malwa,429,394,8,0,
2020-10-13,Madhya Pradesh,Alirajpur,1026,969,13,0,
2020-10-13,Madhya Pradesh,Anuppur,1360,1139,11,0,3424.0
2020-10-13,Madhya Pradesh,Ashoknagar,539,461,14,0,18195.0
2020-10-13,Madhya Pradesh,Balaghat,1569,1256,8,0,9654.0
2020-10-13,Madhya Pradesh,Barwani,1984,1765,21,0,18499.0
2020-10-13,Madhya Pradesh,Betul,2167,1739,50,0,27503.0
2020-10-13,Madhya Pradesh,Bhind,1029,976,7,0,30863.0
2020-10-13,Madhya Pradesh,Bhopal,20244,17847,430,0,245166.0
2020-10-13,Madhya Pradesh,Burhanpur,762,700,25,0,13040.0
2020-10-13,Madhya Pradesh,Chhatarpur,1372,1274,28,0,27226.0
2020-10-13,Madhya Pradesh,Chhindwara,1728,1481,33,0,22254.0
2020-10-13,Madhya Pradesh,Damoh,1919,1529,45,0,16564.0
2020-10-13,Madhya Pradesh,Datia,1309,1207,19,0,26279.0
2020-10-13,Madhya Pradesh,Dewas,1728,1498,23,0,46449.0
2020-10-13,Madhya Pradesh,Dhar,2506,2320,36,0,40372.0
2020-10-13,Madhya Pradesh,Dindori,590,511,0,0,3557.0
2020-10-13,Madhya Pradesh,Guna,842,748,15,0,22849.0
2020-10-13,Madhya Pradesh,Gwalior,11346,10673,147,0,135080.0
2020-10-13,Madhya Pradesh,Harda,1171,973,18,0,17249.0
2020-10-13,Madhya Pradesh,Hoshangabad,2184,1930,44,0,25045.0
2020-10-13,Madhya Pradesh,Indore,29938,25627,643,0,340114.0
2020-10-13,Madhya Pradesh,Jabalpur,11490,10386,184,0,129196.0
2020-10-13,Madhya Pradesh,Jhabua,1604,1423,14,0,27010.0
2020-10-13,Madhya Pradesh,Katni,1517,1294,15,0,20599.0
2020-10-13,Madhya Pradesh,Khandwa,1664,1537,42,0,17090.0
2020-10-13,Madhya Pradesh,Khargone,3620,3355,55,0,38413.0
2020-10-13,Madhya Pradesh,Mandla,862,757,9,0,
2020-10-13,Madhya Pradesh,Mandsaur,1663,1544,19,0,21941.0
2020-10-13,Madhya Pradesh,Morena,2689,2597,23,0,55807.0
2020-10-13,Madhya Pradesh,Narsinghpur,2850,2641,22,0,31738.0
2020-10-13,Madhya Pradesh,Neemuch,2143,2009,34,0,28667.0
2020-10-13,Madhya Pradesh,Niwari,373,346,1,0,10897.0
2020-10-13,Madhya Pradesh,Panna,757,699,3,0,
2020-10-13,Madhya Pradesh,Raisen,1566,1317,30,0,19560.0
2020-10-13,Madhya Pradesh,Rajgarh,1492,1274,29,0,29298.0
2020-10-13,Madhya Pradesh,Ratlam,2226,1986,48,0,21558.0
2020-10-13,Madhya Pradesh,Rewa,2045,1730,29,0,22690.0
2020-10-13,Madhya Pradesh,Sagar,2894,2385,116,0,64801.0
2020-10-13,Madhya Pradesh,Satna,1814,1708,34,0,28159.0
2020-10-13,Madhya Pradesh,Sehore,1952,1532,44,0,28683.0
2020-10-13,Madhya Pradesh,Seoni,1105,1040,7,0,15024.0
2020-10-13,Madhya Pradesh,Shahdol,2205,1980,25,0,18177.0
2020-10-13,Madhya Pradesh,Shajapur,1048,925,17,0,23351.0
2020-10-13,Madhya Pradesh,Sheopur,947,850,6,0,13553.0
2020-10-13,Madhya Pradesh,Shivpuri,2529,2218,24,0,32217.0
2020-10-13,Madhya Pradesh,Sidhi,1094,910,9,0,4660.0
2020-10-13,Madhya Pradesh,Singrauli,1117,901,22,0,
2020-10-13,Madhya Pradesh,Tikamgarh,889,804,26,0,26681.0
2020-10-13,Madhya Pradesh,Ujjain,3190,2917,97,0,31631.0
2020-10-13,Madhya Pradesh,Umaria,805,661,11,0,1980.0
2020-10-13,Madhya Pradesh,Vidisha,1869,1686,38,0,41014.0
2020-10-14,Madhya Pradesh,Agar Malwa,430,402,9,0,
2020-10-14,Madhya Pradesh,Alirajpur,1029,973,13,0,
2020-10-14,Madhya Pradesh,Anuppur,1399,1174,11,0,3424.0
2020-10-14,Madhya Pradesh,Ashoknagar,541,465,14,0,18456.0
2020-10-14,Madhya Pradesh,Balaghat,1693,1382,8,0,9654.0
2020-10-14,Madhya Pradesh,Barwani,2023,1807,21,0,18499.0
2020-10-14,Madhya Pradesh,Betul,2204,1780,50,0,27843.0
2020-10-14,Madhya Pradesh,Bhind,1074,1016,7,0,30863.0
2020-10-14,Madhya Pradesh,Bhopal,21533,19154,433,0,245166.0
2020-10-14,Madhya Pradesh,Burhanpur,767,702,25,0,13040.0
2020-10-14,Madhya Pradesh,Chhatarpur,1424,1322,28,0,27226.0
2020-10-14,Madhya Pradesh,Chhindwara,2123,1902,33,0,22254.0
2020-10-14,Madhya Pradesh,Damoh,1941,1557,46,0,16564.0
2020-10-14,Madhya Pradesh,Datia,1313,1216,19,0,26279.0
2020-10-14,Madhya Pradesh,Dewas,1744,1592,23,0,44961.0
2020-10-14,Madhya Pradesh,Dhar,2541,2370,37,0,40372.0
2020-10-14,Madhya Pradesh,Dindori,609,522,0,0,3557.0
2020-10-14,Madhya Pradesh,Guna,847,751,15,0,22849.0
2020-10-14,Madhya Pradesh,Gwalior,11676,11002,147,0,135080.0
2020-10-14,Madhya Pradesh,Harda,1188,1002,18,0,17249.0
2020-10-14,Madhya Pradesh,Hoshangabad,2595,2370,44,0,25045.0
2020-10-14,Madhya Pradesh,Indore,30382,26025,646,0,342932.0
2020-10-14,Madhya Pradesh,Jabalpur,11863,10781,186,0,130658.0
2020-10-14,Madhya Pradesh,Jhabua,1615,1427,14,0,27010.0
2020-10-14,Madhya Pradesh,Katni,1667,1456,15,0,20599.0
2020-10-14,Madhya Pradesh,Khandwa,1690,1570,43,0,17090.0
2020-10-14,Madhya Pradesh,Khargone,3648,3380,55,0,38413.0
2020-10-14,Madhya Pradesh,Mandla,923,827,9,0,
2020-10-14,Madhya Pradesh,Mandsaur,1898,1779,19,0,21941.0
2020-10-14,Madhya Pradesh,Morena,2699,2617,23,0,55807.0
2020-10-14,Madhya Pradesh,Narsinghpur,2899,2693,22,0,32168.0
2020-10-14,Madhya Pradesh,Neemuch,2266,2152,34,0,28667.0
2020-10-14,Madhya Pradesh,Niwari,376,349,1,0,10897.0
2020-10-14,Madhya Pradesh,Panna,770,701,3,0,
2020-10-14,Madhya Pradesh,Raisen,1583,1325,30,0,19560.0
2020-10-14,Madhya Pradesh,Rajgarh,1497,1294,29,0,29298.0
2020-10-14,Madhya Pradesh,Ratlam,2240,2011,49,0,21558.0
2020-10-14,Madhya Pradesh,Rewa,2179,1853,29,0,22690.0
2020-10-14,Madhya Pradesh,Sagar,2972,2467,116,0,64801.0
2020-10-14,Madhya Pradesh,Satna,1953,1847,35,0,28159.0
2020-10-14,Madhya Pradesh,Sehore,1976,1534,44,0,28683.0
2020-10-14,Madhya Pradesh,Seoni,1143,1085,7,0,15024.0
2020-10-14,Madhya Pradesh,Shahdol,2453,2222,25,0,18177.0
2020-10-14,Madhya Pradesh,Shajapur,1072,952,17,0,23351.0
2020-10-14,Madhya Pradesh,Sheopur,958,861,6,0,13553.0
2020-10-14,Madhya Pradesh,Shivpuri,2615,2307,24,0,32217.0
2020-10-14,Madhya Pradesh,Sidhi,1105,920,9,0,4660.0
2020-10-14,Madhya Pradesh,Singrauli,1167,955,23,0,
2020-10-14,Madhya Pradesh,Tikamgarh,932,859,26,0,26681.0
2020-10-14,Madhya Pradesh,Ujjain,3291,3025,97,0,31631.0
2020-10-14,Madhya Pradesh,Umaria,816,674,11,0,1980.0
2020-10-14,Madhya Pradesh,Vidisha,1934,1749,38,0,41014.0
2020-10-15,Madhya Pradesh,Agar Malwa,439,403,9,0,
2020-10-15,Madhya Pradesh,Alirajpur,1035,975,13,0,
2020-10-15,Madhya Pradesh,Anuppur,1409,1204,11,0,3424.0
2020-10-15,Madhya Pradesh,Ashoknagar,542,465,14,0,18695.0
2020-10-15,Madhya Pradesh,Balaghat,1721,1419,8,0,9654.0
2020-10-15,Madhya Pradesh,Barwani,2030,1813,21,0,18499.0
2020-10-15,Madhya Pradesh,Betul,2229,1843,50,0,28263.0
2020-10-15,Madhya Pradesh,Bhind,1076,1025,7,0,30863.0
2020-10-15,Madhya Pradesh,Bhopal,21714,19342,438,0,245166.0
2020-10-15,Madhya Pradesh,Burhanpur,769,707,25,0,13040.0
2020-10-15,Madhya Pradesh,Chhatarpur,1430,1338,28,0,27226.0
2020-10-15,Madhya Pradesh,Chhindwara,2126,1934,33,0,22254.0
2020-10-15,Madhya Pradesh,Damoh,1963,1595,47,0,16564.0
2020-10-15,Madhya Pradesh,Datia,1317,1221,19,0,26279.0
2020-10-15,Madhya Pradesh,Dewas,1756,1602,23,0,47472.0
2020-10-15,Madhya Pradesh,Dhar,2559,2402,38,0,40372.0
2020-10-15,Madhya Pradesh,Dindori,626,529,0,0,3557.0
2020-10-15,Madhya Pradesh,Guna,852,760,15,0,22849.0
2020-10-15,Madhya Pradesh,Gwalior,11721,11065,147,0,135080.0
2020-10-15,Madhya Pradesh,Harda,1210,1012,18,0,17249.0
2020-10-15,Madhya Pradesh,Hoshangabad,2643,2421,44,0,25497.0
2020-10-15,Madhya Pradesh,Indore,30754,26373,649,0,345220.0
2020-10-15,Madhya Pradesh,Jabalpur,11932,10875,188,0,132178.0
2020-10-15,Madhya Pradesh,Jhabua,1624,1454,14,0,27010.0
2020-10-15,Madhya Pradesh,Katni,1682,1460,15,0,20599.0
2020-10-15,Madhya Pradesh,Khandwa,1697,1586,44,0,17090.0
2020-10-15,Madhya Pradesh,Khargone,3671,3411,57,0,38413.0
2020-10-15,Madhya Pradesh,Mandla,933,847,9,0,
2020-10-15,Madhya Pradesh,Mandsaur,1905,1789,19,0,21941.0
2020-10-15,Madhya Pradesh,Morena,2701,2623,23,0,55807.0
2020-10-15,Madhya Pradesh,Narsinghpur,2913,2733,23,0,32621.0
2020-10-15,Madhya Pradesh,Neemuch,2276,2155,34,0,28667.0
2020-10-15,Madhya Pradesh,Niwari,376,358,1,0,10897.0
2020-10-15,Madhya Pradesh,Panna,773,706,3,0,
2020-10-15,Madhya Pradesh,Raisen,1602,1349,30,0,19560.0
2020-10-15,Madhya Pradesh,Rajgarh,1521,1304,29,0,29298.0
2020-10-15,Madhya Pradesh,Ratlam,2257,2029,50,0,21558.0
2020-10-15,Madhya Pradesh,Rewa,2207,1869,29,0,22690.0
2020-10-15,Madhya Pradesh,Sagar,3015,2513,117,0,64801.0
2020-10-15,Madhya Pradesh,Satna,1965,1860,35,0,28159.0
2020-10-15,Madhya Pradesh,Sehore,1996,1581,46,0,28683.0
2020-10-15,Madhya Pradesh,Seoni,1147,1090,7,0,15024.0
2020-10-15,Madhya Pradesh,Shahdol,2466,2238,25,0,18177.0
2020-10-15,Madhya Pradesh,Shajapur,1084,960,17,0,23610.0
2020-10-15,Madhya Pradesh,Sheopur,972,870,6,0,13553.0
2020-10-15,Madhya Pradesh,Shivpuri,2625,2331,24,0,32217.0
2020-10-15,Madhya Pradesh,Sidhi,1124,952,9,0,4660.0
2020-10-15,Madhya Pradesh,Singrauli,1183,975,24,0,
2020-10-15,Madhya Pradesh,Tikamgarh,941,865,26,0,26681.0
2020-10-15,Madhya Pradesh,Ujjain,3307,3036,97,0,31631.0
2020-10-15,Madhya Pradesh,Umaria,819,691,12,0,1980.0
2020-10-15,Madhya Pradesh,Vidisha,1949,1759,40,0,41014.0
2020-10-16,Madhya Pradesh,Agar Malwa,442,405,9,0,
2020-10-16,Madhya Pradesh,Alirajpur,1039,979,13,0,
2020-10-16,Madhya Pradesh,Anuppur,1441,1221,11,0,3424.0
2020-10-16,Madhya Pradesh,Ashoknagar,544,473,14,0,18695.0
2020-10-16,Madhya Pradesh,Balaghat,1749,1446,9,0,9654.0
2020-10-16,Madhya Pradesh,Barwani,2035,1829,21,0,18499.0
2020-10-16,Madhya Pradesh,Betul,2242,1890,51,0,28263.0
2020-10-16,Madhya Pradesh,Bhind,1078,1029,7,0,30863.0
2020-10-16,Madhya Pradesh,Bhopal,21936,19568,441,0,245166.0
2020-10-16,Madhya Pradesh,Burhanpur,771,712,25,0,13040.0
2020-10-16,Madhya Pradesh,Chhatarpur,1443,1348,28,0,27226.0
2020-10-16,Madhya Pradesh,Chhindwara,2132,1974,33,0,22254.0
2020-10-16,Madhya Pradesh,Damoh,1973,1632,48,0,16564.0
2020-10-16,Madhya Pradesh,Datia,1320,1227,19,0,26279.0
2020-10-16,Madhya Pradesh,Dewas,1772,1626,23,0,47472.0
2020-10-16,Madhya Pradesh,Dhar,2580,2433,39,0,40372.0
2020-10-16,Madhya Pradesh,Dindori,629,536,0,0,3557.0
2020-10-16,Madhya Pradesh,Guna,855,766,15,0,22849.0
2020-10-16,Madhya Pradesh,Gwalior,11758,11126,148,0,135080.0
2020-10-16,Madhya Pradesh,Harda,1236,1036,18,0,17249.0
2020-10-16,Madhya Pradesh,Hoshangabad,2668,2460,44,0,25497.0
2020-10-16,Madhya Pradesh,Indore,31096,26669,654,0,345220.0
2020-10-16,Madhya Pradesh,Jabalpur,12010,10960,190,0,132178.0
2020-10-16,Madhya Pradesh,Jhabua,1632,1479,14,0,27010.0
2020-10-16,Madhya Pradesh,Katni,1687,1463,15,0,20599.0
2020-10-16,Madhya Pradesh,Khandwa,1710,1595,45,0,17090.0
2020-10-16,Madhya Pradesh,Khargone,3699,3446,57,0,38413.0
2020-10-16,Madhya Pradesh,Mandla,937,858,9,0,
2020-10-16,Madhya Pradesh,Mandsaur,1913,1792,20,0,21941.0
2020-10-16,Madhya Pradesh,Morena,2706,2633,23,0,55807.0
2020-10-16,Madhya Pradesh,Narsinghpur,2925,2764,24,0,32621.0
2020-10-16,Madhya Pradesh,Neemuch,2280,2160,34,0,28667.0
