Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2021-05-24,Chhattisgarh,Raipur,155094,148502,3072,0,12704.0
2021-05-25,Chhattisgarh,Raipur,155303,148908,3079,0,12704.0
2021-05-26,Chhattisgarh,Raipur,155405,149321,3082,0,12704.0
2021-05-27,Chhattisgarh,Raipur,155499,149747,3085,0,12704.0
2021-05-28,Chhattisgarh,Raipur,155639,150127,3090,0,12704.0
2021-05-29,Chhattisgarh,Raipur,155700,150530,3095,0,12704.0
2021-05-30,Chhattisgarh,Raipur,155761,151113,3099,0,12704.0
2021-05-31,Chhattisgarh,Raipur,155897,151409,3101,0,12704.0
2021-06-01,Chhattisgarh,Raipur,155979,151768,3101,0,12704.0
2021-06-02,Chhattisgarh,Raipur,156073,151948,3105,0,12704.0
2021-06-03,Chhattisgarh,Raipur,156143,152196,3105,0,12704.0
2021-06-04,Chhattisgarh,Raipur,156214,152297,3108,0,12704.0
2021-06-05,Chhattisgarh,Raipur,156282,152508,3108,0,12704.0
2021-06-06,Chhattisgarh,Raipur,156327,152606,3112,0,12704.0
2021-06-07,Chhattisgarh,Raipur,156446,152750,3115,0,12704.0
2021-06-08,Chhattisgarh,Raipur,156523,152851,3115,0,12704.0
2021-06-09,Chhattisgarh,Raipur,156579,152918,3115,0,12704.0
2021-06-10,Chhattisgarh,Raipur,156692,152946,3117,0,12704.0
2021-06-11,Chhattisgarh,Raipur,156751,152979,3118,0,12704.0
2021-06-12,Chhattisgarh,Raipur,156800,153015,3120,0,12704.0
2021-06-13,Chhattisgarh,Raipur,156820,153041,3120,0,12704.0
2021-06-14,Chhattisgarh,Raipur,156861,153132,3122,0,12704.0
2021-06-15,Chhattisgarh,Raipur,156903,153202,3122,0,12704.0
2021-06-16,Chhattisgarh,Raipur,156923,153222,3123,0,12704.0
2021-06-17,Chhattisgarh,Raipur,156936,153260,3123,0,12704.0
2021-06-18,Chhattisgarh,Raipur,156963,153329,3123,0,12704.0
2021-06-19,Chhattisgarh,Raipur,156987,153372,3124,0,12704.0
2021-06-20,Chhattisgarh,Raipur,157004,153453,3125,0,12704.0
2021-06-21,Chhattisgarh,Raipur,157027,153565,3126,0,12704.0
2021-06-22,Chhattisgarh,Raipur,157049,153618,3127,0,12704.0
2021-06-23,Chhattisgarh,Raipur,157069,153690,3127,0,12704.0
2021-06-24,Chhattisgarh,Raipur,157087,153709,3128,0,12704.0
2021-06-25,Chhattisgarh,Raipur,157098,153723,3130,0,12704.0
2021-06-26,Chhattisgarh,Raipur,157111,153740,3130,0,12704.0
2021-06-27,Chhattisgarh,Raipur,157124,153773,3130,0,12704.0
2021-06-28,Chhattisgarh,Raipur,157145,153812,3130,0,12704.0
2021-06-29,Chhattisgarh,Raipur,157164,153833,3130,0,12704.0
2021-06-30,Chhattisgarh,Raipur,157179,153857,3130,0,12704.0
2021-07-01,Chhattisgarh,Raipur,157203,153874,3130,0,12704.0
2021-07-02,Chhattisgarh,Raipur,157216,153892,3130,0,12704.0
2021-07-03,Chhattisgarh,Raipur,157241,153919,3130,0,12704.0
2021-07-04,Chhattisgarh,Raipur,157260,153940,3131,0,12704.0
2021-07-05,Chhattisgarh,Raipur,157270,153956,3131,0,12704.0
2021-07-06,Chhattisgarh,Raipur,157293,153969,3133,0,12704.0
2021-07-07,Chhattisgarh,Raipur,157313,153980,3133,0,12704.0
2021-07-08,Chhattisgarh,Raipur,157332,153997,3133,0,12704.0
2021-07-09,Chhattisgarh,Raipur,157354,154021,3133,0,12704.0
2021-07-10,Chhattisgarh,Raipur,157398,154031,3133,0,12704.0
2021-07-11,Chhattisgarh,Raipur,157413,154046,3133,0,12704.0
2021-07-12,Chhattisgarh,Raipur,157431,154070,3133,0,12704.0
2021-07-13,Chhattisgarh,Raipur,157452,154082,3134,0,12704.0
2021-07-14,Chhattisgarh,Raipur,157472,154100,3135,0,12704.0
2021-07-15,Chhattisgarh,Raipur,157488,154126,3136,0,12704.0
2021-07-16,Chhattisgarh,Raipur,157499,154134,3136,0,12704.0
2021-07-17,Chhattisgarh,Raipur,157518,154150,3136,0,12704.0
2021-07-18,Chhattisgarh,Raipur,157534,154177,3136,0,12704.0
2021-07-19,Chhattisgarh,Raipur,157545,154196,3136,0,12704.0
2021-07-20,Chhattisgarh,Raipur,157563,154218,3136,0,12704.0
2021-07-21,Chhattisgarh,Raipur,157578,154248,3136,0,12704.0
2021-07-22,Chhattisgarh,Raipur,157589,154276,3136,0,12704.0
2021-07-23,Chhattisgarh,Raipur,157593,154295,3136,0,12704.0
2021-07-24,Chhattisgarh,Raipur,157608,154316,3136,0,12704.0
2021-07-25,Chhattisgarh,Raipur,157614,154332,3138,0,12704.0
2021-07-26,Chhattisgarh,Raipur,157629,154351,3138,0,12704.0
2021-07-27,Chhattisgarh,Raipur,157638,154361,3138,0,12704.0
2021-07-28,Chhattisgarh,Raipur,157653,154377,3138,0,12704.0
2021-07-29,Chhattisgarh,Raipur,157658,154396,3138,0,12704.0
2021-07-30,Chhattisgarh,Raipur,157666,154407,3138,0,12704.0
2021-07-31,Chhattisgarh,Raipur,157678,154425,3138,0,12704.0
2021-08-01,Chhattisgarh,Raipur,157717,154433,3138,0,12704.0
2021-08-02,Chhattisgarh,Raipur,157734,154445,3138,0,12704.0
2021-08-03,Chhattisgarh,Raipur,157742,154455,3138,0,12704.0
2021-08-04,Chhattisgarh,Raipur,157751,154468,3138,0,12704.0
2021-08-05,Chhattisgarh,Raipur,157753,154475,3139,0,12704.0
2021-08-06,Chhattisgarh,Raipur,157766,154488,3139,0,12704.0
2021-08-07,Chhattisgarh,Raipur,157780,154499,3139,0,12704.0
2021-08-08,Chhattisgarh,Raipur,157783,154514,3139,0,12704.0
2021-08-09,Chhattisgarh,Raipur,157789,154519,3139,0,12704.0
2021-08-10,Chhattisgarh,Raipur,157792,154527,3139,0,12704.0
2021-08-11,Chhattisgarh,Raipur,157796,154536,3139,0,12704.0
2021-08-12,Chhattisgarh,Raipur,157798,154555,3139,0,12704.0
2021-08-13,Chhattisgarh,Raipur,157800,154579,3139,0,12704.0
2021-08-14,Chhattisgarh,Raipur,157803,154598,3139,0,12704.0
2021-08-15,Chhattisgarh,Raipur,157806,154612,3139,0,12704.0
2021-08-16,Chhattisgarh,Raipur,157812,154614,3139,0,12704.0
2021-08-17,Chhattisgarh,Raipur,157813,154622,3139,0,12704.0
2021-08-18,Chhattisgarh,Raipur,157821,154638,3139,0,12704.0
2021-08-19,Chhattisgarh,Raipur,157831,154645,3139,0,12704.0
2021-08-20,Chhattisgarh,Raipur,157833,154650,3139,0,12704.0
2021-08-21,Chhattisgarh,Raipur,157840,154653,3139,0,12704.0
2021-08-22,Chhattisgarh,Raipur,157841,154654,3139,0,12704.0
2021-08-23,Chhattisgarh,Raipur,157842,154661,3139,0,12704.0
2021-08-24,Chhattisgarh,Raipur,157849,154661,3139,0,12704.0
2021-08-25,Chhattisgarh,Raipur,157857,154664,3139,0,12704.0
2021-08-26,Chhattisgarh,Raipur,157861,154668,3139,0,12704.0
2021-08-27,Chhattisgarh,Raipur,157864,154673,3139,0,12704.0
2021-08-28,Chhattisgarh,Raipur,157866,154675,3139,0,12704.0
2021-08-29,Chhattisgarh,Raipur,157867,154681,3139,0,12704.0
2021-08-30,Chhattisgarh,Raipur,157868,154692,3139,0,12704.0
2021-08-31,Chhattisgarh,Raipur,157871,154694,3139,0,12704.0
2021-09-01,Chhattisgarh,Raipur,157873,154699,3139,0,12704.0
2021-09-02,Chhattisgarh,Raipur,157877,154706,3139,0,12704.0
2021-09-03,Chhattisgarh,Raipur,157881,154708,3139,0,12704.0
2021-09-04,Chhattisgarh,Raipur,157882,154710,3139,0,12704.0
2021-09-05,Chhattisgarh,Raipur,157886,154717,3139,0,12704.0
2021-09-06,Chhattisgarh,Raipur,157888,154721,3139,0,12704.0
2021-09-07,Chhattisgarh,Raipur,157890,154725,3139,0,12704.0
2021-09-08,Chhattisgarh,Raipur,157893,154727,3139,0,12704.0
2021-09-09,Chhattisgarh,Raipur,157894,154729,3139,0,12704.0
2021-09-10,Chhattisgarh,Raipur,157899,154729,3139,0,12704.0
2021-09-11,Chhattisgarh,Raipur,157901,154733,3139,0,12704.0
2021-09-12,Chhattisgarh,Raipur,157903,154734,3139,0,12704.0
2021-09-13,Chhattisgarh,Raipur,157903,154738,3139,0,12704.0
2021-09-14,Chhattisgarh,Raipur,157906,154742,3139,0,12704.0
2021-09-15,Chhattisgarh,Raipur,157907,154743,3139,0,12704.0
2021-09-16,Chhattisgarh,Raipur,157907,154747,3139,0,12704.0
2021-09-17,Chhattisgarh,Raipur,157907,154750,3139,0,12704.0
2021-09-18,Chhattisgarh,Raipur,157908,154751,3139,0,12704.0
2021-09-19,Chhattisgarh,Raipur,157911,154753,3139,0,12704.0
2021-09-20,Chhattisgarh,Raipur,157914,154755,3139,0,12704.0
2021-09-21,Chhattisgarh,Raipur,157915,154760,3139,0,12704.0
2021-09-22,Chhattisgarh,Raipur,157917,154762,3139,0,12704.0
2021-09-23,Chhattisgarh,Raipur,157919,154764,3139,0,12704.0
2021-09-24,Chhattisgarh,Raipur,157922,154764,3139,0,12704.0
2021-09-25,Chhattisgarh,Raipur,157923,154767,3139,0,12704.0
2021-09-26,Chhattisgarh,Raipur,157925,154768,3139,0,12704.0
2021-09-27,Chhattisgarh,Raipur,157927,154768,3139,0,12704.0
2021-09-28,Chhattisgarh,Raipur,157933,154768,3139,0,12704.0
2021-09-29,Chhattisgarh,Raipur,157936,154769,3139,0,12704.0
2021-09-30,Chhattisgarh,Raipur,157939,154772,3139,0,12704.0
2021-10-01,Chhattisgarh,Raipur,157941,154775,3139,0,12704.0
2021-10-02,Chhattisgarh,Raipur,157943,154776,3139,0,12704.0
2021-10-03,Chhattisgarh,Raipur,157943,154778,3139,0,12704.0
2021-10-04,Chhattisgarh,Raipur,157944,154780,3139,0,12704.0
2021-10-05,Chhattisgarh,Raipur,157944,154783,3139,0,12704.0
2021-10-06,Chhattisgarh,Raipur,157946,154784,3139,0,12704.0
2021-10-07,Chhattisgarh,Raipur,157950,154789,3139,0,12704.0
2021-10-08,Chhattisgarh,Raipur,157951,154791,3139,0,12704.0
2021-10-09,Chhattisgarh,Raipur,157953,154794,3139,0,12704.0
2021-10-10,Chhattisgarh,Raipur,157958,154797,3139,0,12704.0
2021-10-11,Chhattisgarh,Raipur,157960,154800,3139,0,12704.0
2021-10-12,Chhattisgarh,Raipur,157961,154802,3139,0,12704.0
2021-10-13,Chhattisgarh,Raipur,157962,154805,3139,0,12704.0
2021-10-14,Chhattisgarh,Raipur,157965,154807,3139,0,12704.0
2021-10-15,Chhattisgarh,Raipur,157969,154811,3139,0,12704.0
2021-10-16,Chhattisgarh,Raipur,157973,154821,3139,0,12704.0
2021-10-17,Chhattisgarh,Raipur,157973,154826,3139,0,12704.0
2021-10-18,Chhattisgarh,Raipur,157983,154829,3139,0,12704.0
2021-10-19,Chhattisgarh,Raipur,157988,154831,3139,0,12704.0
2021-10-20,Chhattisgarh,Raipur,157991,154831,3139,0,12704.0
2021-10-21,Chhattisgarh,Raipur,157996,154833,3139,0,12704.0
2021-10-22,Chhattisgarh,Raipur,157999,154835,3139,0,12704.0
2021-10-23,Chhattisgarh,Raipur,158000,154836,3139,0,12704.0
2021-10-24,Chhattisgarh,Raipur,158002,154837,3139,0,12704.0
2021-10-25,Chhattisgarh,Raipur,158003,154839,3139,0,12704.0
2021-10-26,Chhattisgarh,Raipur,158007,154840,3139,0,12704.0
2021-10-27,Chhattisgarh,Raipur,158010,154841,3139,0,12704.0
2021-10-28,Chhattisgarh,Raipur,158015,154842,3139,0,12704.0
2021-10-29,Chhattisgarh,Raipur,158018,154844,3139,0,12704.0
2021-10-30,Chhattisgarh,Raipur,158026,154849,3139,0,12704.0
2021-10-31,Chhattisgarh,Raipur,158035,154852,3139,0,12704.0
