Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-10-01,Chhattisgarh,Mungeli,1591,1023,3,0,2922.0
2020-10-01,Chhattisgarh,Narayanpur,1342,1048,0,0,804.0
2020-10-01,Chhattisgarh,Other State,162,140,20,0,
2020-10-01,Chhattisgarh,Raigarh,6887,5077,58,0,5084.0
2020-10-01,Chhattisgarh,Raipur,34187,22799,434,0,12704.0
2020-10-01,Chhattisgarh,Rajnandgaon,7868,6358,40,0,70532.0
2020-10-01,Chhattisgarh,Sukma,1837,1421,4,0,1723.0
2020-10-01,Chhattisgarh,Surajpur,1669,1293,10,0,1830.0
2020-10-01,Chhattisgarh,Surguja,2662,1840,22,0,50751.0
2020-10-01,Chhattisgarh,Uttar Bastar Kanker,2160,1307,11,0,2051.0
2020-10-02,Chhattisgarh,Balod,2538,1769,4,0,2749.0
2020-10-02,Chhattisgarh,Baloda Bazar,3253,2797,21,0,3816.0
2020-10-02,Chhattisgarh,Balrampur,1028,798,3,0,21481.0
2020-10-02,Chhattisgarh,Bametara,1440,1140,18,0,3113.0
2020-10-02,Chhattisgarh,Bastar,3434,2281,19,0,4522.0
2020-10-02,Chhattisgarh,Bijapur,1809,1543,6,0,1239.0
2020-10-02,Chhattisgarh,Bilaspur,7785,6781,81,0,9823.0
2020-10-02,Chhattisgarh,Dakshin Bastar Dantewada,2545,1638,8,0,1168.0
2020-10-02,Chhattisgarh,Dhamtari,2588,1915,11,0,1501.0
2020-10-02,Chhattisgarh,Durg,11974,9141,116,0,5020.0
2020-10-02,Chhattisgarh,Gariaband,1554,1255,16,0,2096.0
2020-10-02,Chhattisgarh,Gaurela Pendra Marwahi,321,277,1,0,273.0
2020-10-02,Chhattisgarh,Janjgir Champa,5087,3772,26,0,4016.0
2020-10-02,Chhattisgarh,Jashpur,1164,878,3,0,2542.0
2020-10-02,Chhattisgarh,Kabeerdham,2132,1763,7,0,2829.0
2020-10-02,Chhattisgarh,Kondagaon,1383,1057,9,0,1607.0
2020-10-02,Chhattisgarh,Korba,3329,2100,7,0,10034.0
2020-10-02,Chhattisgarh,Koriya,1510,1208,11,0,2689.0
2020-10-02,Chhattisgarh,Mahasamund,2553,1968,24,0,2183.0
2020-10-02,Chhattisgarh,Mungeli,1628,1074,4,0,2922.0
2020-10-02,Chhattisgarh,Narayanpur,1361,1098,1,0,804.0
2020-10-02,Chhattisgarh,Other State,164,140,20,0,
2020-10-02,Chhattisgarh,Raigarh,7105,5260,58,0,5084.0
2020-10-02,Chhattisgarh,Raipur,34582,23891,437,0,12704.0
2020-10-02,Chhattisgarh,Rajnandgaon,8020,6458,41,0,71311.0
2020-10-02,Chhattisgarh,Sukma,1883,1452,4,0,1723.0
2020-10-02,Chhattisgarh,Surajpur,1719,1350,10,0,1830.0
2020-10-02,Chhattisgarh,Surguja,2714,1936,24,0,50751.0
2020-10-02,Chhattisgarh,Uttar Bastar Kanker,2187,1355,12,0,2051.0
2020-10-03,Chhattisgarh,Balod,2610,1856,4,0,2749.0
2020-10-03,Chhattisgarh,Baloda Bazar,3297,2861,21,0,3816.0
2020-10-03,Chhattisgarh,Balrampur,1107,859,3,0,21481.0
2020-10-03,Chhattisgarh,Bametara,1497,1205,18,0,3113.0
2020-10-03,Chhattisgarh,Bastar,3557,2325,19,0,4522.0
2020-10-03,Chhattisgarh,Bijapur,1877,1569,6,0,1239.0
2020-10-03,Chhattisgarh,Bilaspur,7934,6999,81,0,9823.0
2020-10-03,Chhattisgarh,Dakshin Bastar Dantewada,2646,1763,8,0,1168.0
2020-10-03,Chhattisgarh,Dhamtari,2653,1999,11,0,1501.0
2020-10-03,Chhattisgarh,Durg,12208,9421,124,0,5020.0
2020-10-03,Chhattisgarh,Gariaband,1578,1289,17,0,2096.0
2020-10-03,Chhattisgarh,Gaurela Pendra Marwahi,335,286,1,0,273.0
2020-10-03,Chhattisgarh,Janjgir Champa,5261,3866,28,0,4016.0
2020-10-03,Chhattisgarh,Jashpur,1186,899,3,0,2542.0
2020-10-03,Chhattisgarh,Kabeerdham,2167,1863,7,0,2829.0
2020-10-03,Chhattisgarh,Kondagaon,1422,1108,9,0,1607.0
2020-10-03,Chhattisgarh,Korba,3533,2210,7,0,10034.0
2020-10-03,Chhattisgarh,Koriya,1614,1293,11,0,2689.0
2020-10-03,Chhattisgarh,Mahasamund,2609,2041,24,0,2183.0
2020-10-03,Chhattisgarh,Mungeli,1689,1159,4,0,2922.0
2020-10-03,Chhattisgarh,Narayanpur,1394,1144,1,0,804.0
2020-10-03,Chhattisgarh,Other State,170,141,20,0,
2020-10-03,Chhattisgarh,Raigarh,7324,5549,66,0,5084.0
2020-10-03,Chhattisgarh,Raipur,34890,24317,446,0,12704.0
2020-10-03,Chhattisgarh,Rajnandgaon,8129,6696,41,0,72443.0
2020-10-03,Chhattisgarh,Sukma,1928,1481,4,0,1723.0
2020-10-03,Chhattisgarh,Surajpur,1765,1398,10,0,1830.0
2020-10-03,Chhattisgarh,Surguja,2763,1993,24,0,50751.0
2020-10-03,Chhattisgarh,Uttar Bastar Kanker,2257,1487,13,0,2051.0
2020-10-04,Chhattisgarh,Balod,2650,1923,5,0,2749.0
2020-10-04,Chhattisgarh,Baloda Bazar,3360,2897,21,0,3816.0
2020-10-04,Chhattisgarh,Balrampur,1140,888,3,0,21481.0
2020-10-04,Chhattisgarh,Bametara,1517,1232,18,0,3113.0
2020-10-04,Chhattisgarh,Bastar,3637,2406,19,0,4522.0
2020-10-04,Chhattisgarh,Bijapur,1934,1682,6,0,1239.0
2020-10-04,Chhattisgarh,Bilaspur,8060,7240,81,0,9823.0
2020-10-04,Chhattisgarh,Dakshin Bastar Dantewada,2669,1913,8,0,1168.0
2020-10-04,Chhattisgarh,Dhamtari,2670,2169,11,0,1501.0
2020-10-04,Chhattisgarh,Durg,12327,9559,129,0,5020.0
2020-10-04,Chhattisgarh,Gariaband,1597,1293,17,0,2096.0
2020-10-04,Chhattisgarh,Gaurela Pendra Marwahi,339,286,1,0,273.0
2020-10-04,Chhattisgarh,Janjgir Champa,5400,3916,28,0,4016.0
2020-10-04,Chhattisgarh,Jashpur,1201,912,3,0,2542.0
2020-10-04,Chhattisgarh,Kabeerdham,2203,1944,8,0,2829.0
2020-10-04,Chhattisgarh,Kondagaon,1465,1125,9,0,1607.0
2020-10-04,Chhattisgarh,Korba,3672,2300,7,0,10034.0
2020-10-04,Chhattisgarh,Koriya,1643,1318,11,0,2689.0
2020-10-04,Chhattisgarh,Mahasamund,2656,2088,24,0,2183.0
2020-10-04,Chhattisgarh,Mungeli,1709,1232,4,0,2922.0
2020-10-04,Chhattisgarh,Narayanpur,1405,1173,1,0,804.0
2020-10-04,Chhattisgarh,Other State,174,141,20,0,
2020-10-04,Chhattisgarh,Raigarh,7508,5837,68,0,5084.0
2020-10-04,Chhattisgarh,Raipur,35197,24736,450,0,12704.0
2020-10-04,Chhattisgarh,Rajnandgaon,8257,6842,41,0,73259.0
2020-10-04,Chhattisgarh,Sukma,1969,1544,4,0,1723.0
2020-10-04,Chhattisgarh,Surajpur,1836,1437,11,0,1830.0
2020-10-04,Chhattisgarh,Surguja,2846,2031,24,0,52365.0
2020-10-04,Chhattisgarh,Uttar Bastar Kanker,2283,1667,13,0,2051.0
2020-10-05,Chhattisgarh,Balod,2705,2006,5,0,2749.0
2020-10-05,Chhattisgarh,Baloda Bazar,3447,3151,22,0,3816.0
2020-10-05,Chhattisgarh,Balrampur,1192,905,4,0,21481.0
2020-10-05,Chhattisgarh,Bametara,1559,1283,18,0,3113.0
2020-10-05,Chhattisgarh,Bastar,3746,2488,19,0,4522.0
2020-10-05,Chhattisgarh,Bijapur,2063,1702,6,0,1239.0
2020-10-05,Chhattisgarh,Bilaspur,8189,7411,81,0,9823.0
2020-10-05,Chhattisgarh,Dakshin Bastar Dantewada,2724,1995,9,0,1168.0
2020-10-05,Chhattisgarh,Dhamtari,2723,2336,11,0,1501.0
2020-10-05,Chhattisgarh,Durg,12593,9923,143,0,5020.0
2020-10-05,Chhattisgarh,Gariaband,1646,1354,17,0,2096.0
2020-10-05,Chhattisgarh,Gaurela Pendra Marwahi,351,286,1,0,273.0
2020-10-05,Chhattisgarh,Janjgir Champa,5582,4125,31,0,4016.0
2020-10-05,Chhattisgarh,Jashpur,1223,945,3,0,2542.0
2020-10-05,Chhattisgarh,Kabeerdham,2247,2006,11,0,2829.0
2020-10-05,Chhattisgarh,Kondagaon,1507,1185,9,0,1607.0
2020-10-05,Chhattisgarh,Korba,3846,2455,7,0,10034.0
2020-10-05,Chhattisgarh,Koriya,1695,1432,11,0,2689.0
2020-10-05,Chhattisgarh,Mahasamund,2733,2105,27,0,2183.0
2020-10-05,Chhattisgarh,Mungeli,1741,1304,4,0,2922.0
2020-10-05,Chhattisgarh,Narayanpur,1430,1189,1,0,804.0
2020-10-05,Chhattisgarh,Other State,177,141,20,0,
2020-10-05,Chhattisgarh,Raigarh,7695,6043,68,0,5084.0
2020-10-05,Chhattisgarh,Raipur,35467,25212,455,0,12704.0
2020-10-05,Chhattisgarh,Rajnandgaon,8511,7034,41,0,73259.0
2020-10-05,Chhattisgarh,Sukma,2017,1577,4,0,1723.0
2020-10-05,Chhattisgarh,Surajpur,1904,1504,12,0,1830.0
2020-10-05,Chhattisgarh,Surguja,2924,2206,25,0,53440.0
2020-10-05,Chhattisgarh,Uttar Bastar Kanker,2368,1764,16,0,2051.0
2020-10-06,Chhattisgarh,Balod,2777,2109,6,0,2749.0
2020-10-06,Chhattisgarh,Baloda Bazar,3534,3221,22,0,3816.0
2020-10-06,Chhattisgarh,Balrampur,1222,949,4,0,21481.0
2020-10-06,Chhattisgarh,Bametara,1588,1368,18,0,3113.0
2020-10-06,Chhattisgarh,Bastar,3930,2743,19,0,4522.0
2020-10-06,Chhattisgarh,Bijapur,2131,1758,6,0,1239.0
2020-10-06,Chhattisgarh,Bilaspur,8344,7673,81,0,9823.0
2020-10-06,Chhattisgarh,Dakshin Bastar Dantewada,2862,2150,9,0,1168.0
2020-10-06,Chhattisgarh,Dhamtari,2779,2545,11,0,1501.0
2020-10-06,Chhattisgarh,Durg,12746,10199,144,0,5020.0
2020-10-06,Chhattisgarh,Gariaband,1688,1421,17,0,2096.0
2020-10-06,Chhattisgarh,Gaurela Pendra Marwahi,362,302,1,0,273.0
2020-10-06,Chhattisgarh,Janjgir Champa,5901,4328,37,0,4016.0
2020-10-06,Chhattisgarh,Jashpur,1241,971,4,0,2542.0
2020-10-06,Chhattisgarh,Kabeerdham,2322,2057,11,0,2829.0
2020-10-06,Chhattisgarh,Kondagaon,1570,1231,10,0,1607.0
2020-10-06,Chhattisgarh,Korba,3989,2688,7,0,10034.0
2020-10-06,Chhattisgarh,Koriya,1771,1444,11,0,2689.0
2020-10-06,Chhattisgarh,Mahasamund,2772,2196,27,0,2183.0
2020-10-06,Chhattisgarh,Mungeli,1769,1376,4,0,2922.0
2020-10-06,Chhattisgarh,Narayanpur,1462,1226,1,0,804.0
2020-10-06,Chhattisgarh,Other State,179,141,20,0,
2020-10-06,Chhattisgarh,Raigarh,7945,6213,71,0,5084.0
2020-10-06,Chhattisgarh,Raipur,35844,25853,465,0,12704.0
2020-10-06,Chhattisgarh,Rajnandgaon,8678,7152,41,0,78658.0
2020-10-06,Chhattisgarh,Sukma,2050,1619,4,0,1723.0
2020-10-06,Chhattisgarh,Surajpur,1949,1555,12,0,1830.0
2020-10-06,Chhattisgarh,Surguja,3011,2240,25,0,54459.0
2020-10-06,Chhattisgarh,Uttar Bastar Kanker,2477,1823,16,0,2051.0
2020-10-07,Chhattisgarh,Balod,2837,2164,8,0,2749.0
2020-10-07,Chhattisgarh,Baloda Bazar,3583,3291,22,0,3816.0
2020-10-07,Chhattisgarh,Balrampur,1252,966,4,0,21481.0
2020-10-07,Chhattisgarh,Bametara,1617,1407,20,0,3113.0
2020-10-07,Chhattisgarh,Bastar,4085,3616,22,0,4522.0
2020-10-07,Chhattisgarh,Bijapur,2215,1829,6,0,1239.0
2020-10-07,Chhattisgarh,Bilaspur,8499,7806,81,0,9823.0
2020-10-07,Chhattisgarh,Dakshin Bastar Dantewada,2926,2301,9,0,1168.0
2020-10-07,Chhattisgarh,Dhamtari,2890,2608,11,0,1501.0
2020-10-07,Chhattisgarh,Durg,12938,10372,148,0,5020.0
2020-10-07,Chhattisgarh,Gariaband,1729,1496,17,0,2096.0
2020-10-07,Chhattisgarh,Gaurela Pendra Marwahi,370,331,1,0,273.0
2020-10-07,Chhattisgarh,Janjgir Champa,6131,4439,37,0,4016.0
2020-10-07,Chhattisgarh,Jashpur,1264,1001,4,0,2542.0
2020-10-07,Chhattisgarh,Kabeerdham,2394,2092,14,0,2829.0
2020-10-07,Chhattisgarh,Kondagaon,1652,1240,10,0,1607.0
2020-10-07,Chhattisgarh,Korba,4203,3009,7,0,10034.0
2020-10-07,Chhattisgarh,Koriya,1816,1466,11,0,2689.0
2020-10-07,Chhattisgarh,Mahasamund,2826,2218,32,0,2183.0
2020-10-07,Chhattisgarh,Mungeli,1839,1437,4,0,2922.0
2020-10-07,Chhattisgarh,Narayanpur,1480,1256,1,0,804.0
2020-10-07,Chhattisgarh,Other State,181,146,23,0,
2020-10-07,Chhattisgarh,Raigarh,8183,6336,74,0,5084.0
2020-10-07,Chhattisgarh,Raipur,36235,26276,468,0,12704.0
2020-10-07,Chhattisgarh,Rajnandgaon,8804,7272,42,0,80163.0
2020-10-07,Chhattisgarh,Sukma,2091,1716,4,0,1723.0
2020-10-07,Chhattisgarh,Surajpur,2031,1570,12,0,1830.0
2020-10-07,Chhattisgarh,Surguja,3062,2291,26,0,55939.0
2020-10-07,Chhattisgarh,Uttar Bastar Kanker,2606,1876,16,0,2051.0
2020-10-08,Chhattisgarh,Balod,2927,2212,9,0,2749.0
2020-10-08,Chhattisgarh,Baloda Bazar,3647,3311,24,0,3816.0
2020-10-08,Chhattisgarh,Balrampur,1290,981,4,0,21481.0
2020-10-08,Chhattisgarh,Bametara,1682,1442,20,0,3113.0
2020-10-08,Chhattisgarh,Bastar,4196,3679,22,0,4522.0
2020-10-08,Chhattisgarh,Bijapur,2292,1914,6,0,1239.0
2020-10-08,Chhattisgarh,Bilaspur,8622,7919,81,0,9823.0
2020-10-08,Chhattisgarh,Dakshin Bastar Dantewada,3013,2476,9,0,1168.0
2020-10-08,Chhattisgarh,Dhamtari,2988,2658,11,0,1501.0
2020-10-08,Chhattisgarh,Durg,13098,10511,149,0,5020.0
2020-10-08,Chhattisgarh,Gariaband,1753,1521,17,0,2096.0
2020-10-08,Chhattisgarh,Gaurela Pendra Marwahi,378,346,1,0,273.0
2020-10-08,Chhattisgarh,Janjgir Champa,6484,4595,39,0,4016.0
2020-10-08,Chhattisgarh,Jashpur,1300,1006,4,0,2542.0
2020-10-08,Chhattisgarh,Kabeerdham,2467,2124,15,0,2829.0
2020-10-08,Chhattisgarh,Kondagaon,1724,1252,10,0,1607.0
2020-10-08,Chhattisgarh,Korba,4368,3267,7,0,10034.0
2020-10-08,Chhattisgarh,Koriya,1902,1491,11,0,2689.0
2020-10-08,Chhattisgarh,Mahasamund,2882,2312,32,0,2183.0
2020-10-08,Chhattisgarh,Mungeli,1873,1460,6,0,2922.0
2020-10-08,Chhattisgarh,Narayanpur,1495,1264,1,0,804.0
2020-10-08,Chhattisgarh,Other State,186,146,23,0,
2020-10-08,Chhattisgarh,Raigarh,8455,6555,77,0,5084.0
2020-10-08,Chhattisgarh,Raipur,36541,26546,473,0,12704.0
2020-10-08,Chhattisgarh,Rajnandgaon,8923,7343,46,0,81985.0
2020-10-08,Chhattisgarh,Sukma,2184,1785,5,0,1723.0
2020-10-08,Chhattisgarh,Surajpur,2069,1614,12,0,1830.0
2020-10-08,Chhattisgarh,Surguja,3119,2382,27,0,57188.0
2020-10-08,Chhattisgarh,Uttar Bastar Kanker,2754,1915,17,0,2051.0
2020-10-09,Chhattisgarh,Balod,2998,2287,9,0,2749.0
2020-10-09,Chhattisgarh,Baloda Bazar,3765,3396,24,0,3816.0
2020-10-09,Chhattisgarh,Balrampur,1334,1000,4,0,21481.0
2020-10-09,Chhattisgarh,Bametara,1704,1467,20,0,3113.0
2020-10-09,Chhattisgarh,Bastar,4363,3803,22,0,4522.0
2020-10-09,Chhattisgarh,Bijapur,2358,1979,6,0,1239.0
2020-10-09,Chhattisgarh,Bilaspur,8762,8150,81,0,9823.0
2020-10-09,Chhattisgarh,Dakshin Bastar Dantewada,3083,2652,9,0,1168.0
2020-10-09,Chhattisgarh,Dhamtari,3082,2703,25,0,1501.0
2020-10-09,Chhattisgarh,Durg,13323,10736,150,0,5020.0
2020-10-09,Chhattisgarh,Gariaband,1791,1562,17,0,2096.0
2020-10-09,Chhattisgarh,Gaurela Pendra Marwahi,385,348,1,0,273.0
2020-10-09,Chhattisgarh,Janjgir Champa,6761,4747,41,0,4016.0
2020-10-09,Chhattisgarh,Jashpur,1327,1012,4,0,2542.0
2020-10-09,Chhattisgarh,Kabeerdham,2529,2165,15,0,2829.0
2020-10-09,Chhattisgarh,Kondagaon,1802,1267,11,0,1607.0
2020-10-09,Chhattisgarh,Korba,4612,3397,7,0,10034.0
2020-10-09,Chhattisgarh,Koriya,1945,1599,11,0,2689.0
2020-10-09,Chhattisgarh,Mahasamund,2972,2335,32,0,2183.0
2020-10-09,Chhattisgarh,Mungeli,1919,1529,6,0,2922.0
2020-10-09,Chhattisgarh,Narayanpur,1510,1282,1,0,804.0
2020-10-09,Chhattisgarh,Other State,187,146,25,0,
2020-10-09,Chhattisgarh,Raigarh,8684,6794,83,0,5084.0
2020-10-09,Chhattisgarh,Raipur,36877,26866,483,0,12704.0
2020-10-09,Chhattisgarh,Rajnandgaon,9117,7467,48,0,81985.0
2020-10-09,Chhattisgarh,Sukma,2222,1804,5,0,1723.0
2020-10-09,Chhattisgarh,Surajpur,2118,1690,12,0,1830.0
2020-10-09,Chhattisgarh,Surguja,3197,2433,27,0,59220.0
2020-10-09,Chhattisgarh,Uttar Bastar Kanker,2843,2319,17,0,2051.0
2020-10-10,Chhattisgarh,Balod,3051,2387,9,0,2749.0
2020-10-10,Chhattisgarh,Baloda Bazar,3861,3485,26,0,3816.0
2020-10-10,Chhattisgarh,Balrampur,1365,1008,4,0,21481.0
2020-10-10,Chhattisgarh,Bametara,1749,1479,20,0,3113.0
2020-10-10,Chhattisgarh,Bastar,4493,3817,22,0,4522.0
2020-10-10,Chhattisgarh,Bijapur,2451,2037,6,0,1239.0
2020-10-10,Chhattisgarh,Bilaspur,8910,8349,81,0,9823.0
2020-10-10,Chhattisgarh,Dakshin Bastar Dantewada,3133,2795,9,0,1168.0
2020-10-10,Chhattisgarh,Dhamtari,3176,2765,31,0,1501.0
2020-10-10,Chhattisgarh,Durg,13435,10924,152,0,5020.0
2020-10-10,Chhattisgarh,Gariaband,1838,1592,17,0,2096.0
2020-10-10,Chhattisgarh,Gaurela Pendra Marwahi,394,355,1,0,273.0
2020-10-10,Chhattisgarh,Janjgir Champa,7029,4908,59,0,4016.0
2020-10-10,Chhattisgarh,Jashpur,1350,1038,5,0,2542.0
2020-10-10,Chhattisgarh,Kabeerdham,2596,2209,15,0,2829.0
2020-10-10,Chhattisgarh,Kondagaon,1874,1315,11,0,1607.0
2020-10-10,Chhattisgarh,Korba,4869,3534,7,0,10034.0
2020-10-10,Chhattisgarh,Koriya,1996,1612,11,0,2689.0
2020-10-10,Chhattisgarh,Mahasamund,3042,2357,32,0,2183.0
2020-10-10,Chhattisgarh,Mungeli,1951,1582,6,0,2922.0
2020-10-10,Chhattisgarh,Narayanpur,1518,1315,1,0,804.0
2020-10-10,Chhattisgarh,Other State,188,146,27,0,
2020-10-10,Chhattisgarh,Raigarh,8893,7074,85,0,5084.0
2020-10-10,Chhattisgarh,Raipur,37205,27316,488,0,12704.0
2020-10-10,Chhattisgarh,Rajnandgaon,9255,7655,48,0,85892.0
2020-10-10,Chhattisgarh,Sukma,2284,1939,5,0,1723.0
2020-10-10,Chhattisgarh,Surajpur,2152,1761,12,0,1830.0
2020-10-10,Chhattisgarh,Surguja,3245,2472,28,0,59220.0
2020-10-10,Chhattisgarh,Uttar Bastar Kanker,2955,2428,17,0,2051.0
2020-10-11,Chhattisgarh,Balod,3150,2486,9,0,2749.0
2020-10-11,Chhattisgarh,Baloda Bazar,3899,3542,29,0,3816.0
2020-10-11,Chhattisgarh,Balrampur,1393,1026,4,0,21481.0
2020-10-11,Chhattisgarh,Bametara,1793,1481,20,0,3113.0
2020-10-11,Chhattisgarh,Bastar,4634,4010,22,0,4522.0
2020-10-11,Chhattisgarh,Bijapur,2501,2078,6,0,1239.0
2020-10-11,Chhattisgarh,Bilaspur,9005,8506,81,0,9823.0
2020-10-11,Chhattisgarh,Dakshin Bastar Dantewada,3205,2821,9,0,1168.0
2020-10-11,Chhattisgarh,Dhamtari,3237,2780,32,0,1501.0
2020-10-11,Chhattisgarh,Durg,13507,11177,157,0,5020.0
2020-10-11,Chhattisgarh,Gariaband,1874,1603,17,0,2096.0
2020-10-11,Chhattisgarh,Gaurela Pendra Marwahi,398,360,1,0,273.0
2020-10-11,Chhattisgarh,Janjgir Champa,7157,5026,59,0,4016.0
2020-10-11,Chhattisgarh,Jashpur,1369,1051,6,0,2542.0
2020-10-11,Chhattisgarh,Kabeerdham,2659,2243,15,0,2829.0
2020-10-11,Chhattisgarh,Kondagaon,1905,1339,11,0,1607.0
2020-10-11,Chhattisgarh,Korba,5128,3687,8,0,10034.0
2020-10-11,Chhattisgarh,Koriya,2055,1619,11,0,2689.0
2020-10-11,Chhattisgarh,Mahasamund,3095,2412,32,0,2183.0
2020-10-11,Chhattisgarh,Mungeli,1991,1631,6,0,2922.0
2020-10-11,Chhattisgarh,Narayanpur,1520,1351,1,0,804.0
2020-10-11,Chhattisgarh,Other State,188,146,28,0,
2020-10-11,Chhattisgarh,Raigarh,9030,7228,85,0,5084.0
2020-10-11,Chhattisgarh,Raipur,37436,27664,491,0,12704.0
2020-10-11,Chhattisgarh,Rajnandgaon,9399,7758,49,0,87471.0
2020-10-11,Chhattisgarh,Sukma,2321,1939,5,0,1723.0
2020-10-11,Chhattisgarh,Surajpur,2208,1801,12,0,1830.0
2020-10-11,Chhattisgarh,Surguja,3295,2544,29,0,59220.0
2020-10-11,Chhattisgarh,Uttar Bastar Kanker,3020,2462,18,0,2051.0
2020-10-12,Chhattisgarh,Balod,3263,2557,9,0,2749.0
2020-10-12,Chhattisgarh,Baloda Bazar,3962,3612,32,0,3816.0
2020-10-12,Chhattisgarh,Balrampur,1431,1047,4,0,21481.0
2020-10-12,Chhattisgarh,Bametara,1825,1573,21,0,3113.0
2020-10-12,Chhattisgarh,Bastar,4777,4133,22,0,4522.0
2020-10-12,Chhattisgarh,Bijapur,2581,2230,6,0,1239.0
2020-10-12,Chhattisgarh,Bilaspur,9136,8691,84,0,9823.0
2020-10-12,Chhattisgarh,Dakshin Bastar Dantewada,3260,2870,9,0,1168.0
2020-10-12,Chhattisgarh,Dhamtari,3311,2796,45,0,1501.0
2020-10-12,Chhattisgarh,Durg,13670,11425,160,0,5020.0
2020-10-12,Chhattisgarh,Gariaband,1908,1688,17,0,2096.0
2020-10-12,Chhattisgarh,Gaurela Pendra Marwahi,416,365,1,0,273.0
2020-10-12,Chhattisgarh,Janjgir Champa,7479,5213,59,0,4016.0
2020-10-12,Chhattisgarh,Jashpur,1409,1068,6,0,2542.0
2020-10-12,Chhattisgarh,Kabeerdham,2750,2295,16,0,2829.0
2020-10-12,Chhattisgarh,Kondagaon,1990,1403,11,0,1607.0
2020-10-12,Chhattisgarh,Korba,5329,3854,9,0,10034.0
2020-10-12,Chhattisgarh,Koriya,2103,1702,12,0,2689.0
2020-10-12,Chhattisgarh,Mahasamund,3170,2565,32,0,2183.0
2020-10-12,Chhattisgarh,Mungeli,2027,1706,6,0,2922.0
2020-10-12,Chhattisgarh,Narayanpur,1556,1360,1,0,804.0
2020-10-12,Chhattisgarh,Other State,189,146,28,0,
2020-10-12,Chhattisgarh,Raigarh,9259,7397,85,0,5084.0
2020-10-12,Chhattisgarh,Raipur,37660,27978,496,0,12704.0
2020-10-12,Chhattisgarh,Rajnandgaon,9595,7981,50,0,91150.0
2020-10-12,Chhattisgarh,Sukma,2412,1940,5,0,1723.0
2020-10-12,Chhattisgarh,Surajpur,2293,1861,12,0,1830.0
2020-10-12,Chhattisgarh,Surguja,3373,2579,29,0,65220.0
2020-10-12,Chhattisgarh,Uttar Bastar Kanker,3113,2505,19,0,2051.0
2020-10-13,Chhattisgarh,Balod,3343,2624,9,0,2749.0
2020-10-13,Chhattisgarh,Baloda Bazar,4031,3712,34,0,3816.0
2020-10-13,Chhattisgarh,Balrampur,1474,1072,4,0,21481.0
2020-10-13,Chhattisgarh,Bametara,1859,1600,21,0,3113.0
2020-10-13,Chhattisgarh,Bastar,4878,4241,22,0,4522.0
2020-10-13,Chhattisgarh,Bijapur,2636,2285,6,0,1239.0
2020-10-13,Chhattisgarh,Bilaspur,9282,8840,84,0,9823.0
2020-10-13,Chhattisgarh,Dakshin Bastar Dantewada,3328,2950,9,0,1168.0
2020-10-13,Chhattisgarh,Dhamtari,3391,2947,45,0,1501.0
2020-10-13,Chhattisgarh,Durg,13888,11590,162,0,5020.0
2020-10-13,Chhattisgarh,Gariaband,1938,1721,17,0,2096.0
2020-10-13,Chhattisgarh,Gaurela Pendra Marwahi,443,367,1,0,273.0
2020-10-13,Chhattisgarh,Janjgir Champa,7674,5463,61,0,4016.0
2020-10-13,Chhattisgarh,Jashpur,1356,1085,6,0,2542.0
2020-10-13,Chhattisgarh,Kabeerdham,2818,2325,16,0,2829.0
2020-10-13,Chhattisgarh,Kondagaon,2045,1438,11,0,1607.0
2020-10-13,Chhattisgarh,Korba,5531,4079,9,0,10034.0
2020-10-13,Chhattisgarh,Koriya,2157,1750,12,0,2689.0
2020-10-13,Chhattisgarh,Mahasamund,3264,2667,32,0,2183.0
2020-10-13,Chhattisgarh,Mungeli,2056,1727,6,0,2922.0
2020-10-13,Chhattisgarh,Narayanpur,1565,1385,1,0,804.0
2020-10-13,Chhattisgarh,Other State,193,148,28,0,
2020-10-13,Chhattisgarh,Raigarh,9523,7586,91,0,5084.0
2020-10-13,Chhattisgarh,Raipur,37999,28481,499,0,12704.0
2020-10-13,Chhattisgarh,Rajnandgaon,9741,8143,52,0,91150.0
2020-10-13,Chhattisgarh,Sukma,2431,1986,5,0,1723.0
2020-10-13,Chhattisgarh,Surajpur,2351,1937,15,0,1830.0
2020-10-13,Chhattisgarh,Surguja,3467,2631,29,0,65220.0
2020-10-13,Chhattisgarh,Uttar Bastar Kanker,3204,2570,19,0,2051.0
2020-10-14,Chhattisgarh,Balod,3429,2668,9,0,2749.0
2020-10-14,Chhattisgarh,Baloda Bazar,4117,3783,34,0,3816.0
2020-10-14,Chhattisgarh,Balrampur,1516,1127,4,0,21481.0
2020-10-14,Chhattisgarh,Bametara,1892,1623,21,0,3113.0
2020-10-14,Chhattisgarh,Bastar,5012,4362,22,0,4522.0
2020-10-14,Chhattisgarh,Bijapur,2668,2392,6,0,1239.0
2020-10-14,Chhattisgarh,Bilaspur,9421,8938,85,0,9823.0
2020-10-14,Chhattisgarh,Dakshin Bastar Dantewada,3418,3052,9,0,1168.0
2020-10-14,Chhattisgarh,Dhamtari,3473,2984,46,0,1501.0
2020-10-14,Chhattisgarh,Durg,14003,11735,166,0,5020.0
2020-10-14,Chhattisgarh,Gariaband,1985,1815,17,0,2096.0
2020-10-14,Chhattisgarh,Gaurela Pendra Marwahi,448,375,1,0,273.0
2020-10-14,Chhattisgarh,Janjgir Champa,7931,5557,68,0,4016.0
